email_id,subject,body,sender,sender_domain,num_urls,num_exclaim,has_html,label,full_text,clean_text,text_length,free_domain
EM00491,Invoice #9109 for the office move,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",alex@zoom.us,zoom.us,0,0,0,0,"Invoice #9109 for the office move Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",invoice office move hi order confirmed ship within business days track shipment account dashboard thank business,190,0
EM00492,URGENT: Action required on your LinkedIn account,"ALERT! Immediate action required to avoid permanent closure. To avoid disruption, please claim your reward before it expires by clicking the secure link below: http://netfIix-account.com/mwa6tj3kps04js This link will expire soon. LinkedIn Support",account-team@netfIix-account.com,netfIix-account.com,1,1,1,1,"URGENT: Action required on your LinkedIn account ALERT! Immediate action required to avoid permanent closure. To avoid disruption, please claim your reward before it expires by clicking the secure link below: http://netfIix-account.com/mwa6tj3kps04js This link will expire soon. LinkedIn Support",urgent action required linkedin account alert immediate action required avoid permanent closure avoid disruption please claim reward before expires clicking secure link below link expire soon linkedin support,295,0
EM00493,Welcome to the annual conference,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",sam@zoom.us,zoom.us,1,0,0,0,"Welcome to the annual conference Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",welcome annual conference hi quick reminder password internal portal expires days update any time settings security once logged helpdesk,201,0
EM00494,Invoice #4508 for the hiring panel,"Hi, just a friendly reminder that the hiring panel is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Chris",chris@github.com,github.com,1,0,1,0,"Invoice #4508 for the hiring panel Hi, just a friendly reminder that the hiring panel is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Chris",invoice hiring panel hi friendly reminder hiring panel scheduled tomorrow am please come prepared updates see there chris,181,0
EM00495,Google Workspace Security Alert,"Hello, our records show your Google Workspace account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://chase-verify-now.com/cer4km Thank you, Google Workspace Accounts Team",alert@chase-verify-now.com,chase-verify-now.com,1,0,1,1,"Google Workspace Security Alert Hello, our records show your Google Workspace account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://chase-verify-now.com/cer4km Thank you, Google Workspace Accounts Team",google workspace security alert hello records show google workspace account requires re verification following recent policy update please complete step convenience keep account good standing thank google workspace accounts team,306,0
EM00496,You have a new message from DHL Express,Congratulations! You have been selected to receive a reward from DHL Express. Confirm your identity now: http://dhl-tracking-parcel.xyz/i64ciy Offer valid for 24 hours only. Do not share this email.,support@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,3,1,1,1,You have a new message from DHL Express Congratulations! You have been selected to receive a reward from DHL Express. Confirm your identity now: http://dhl-tracking-parcel.xyz/i64ciy Offer valid for 24 hours only. Do not share this email.,new message dhl express congratulations selected receive reward dhl express confirm identity offer valid hours only share email,238,0
EM00497,Verify your DHL Express account now,"Dear Customer, Your subscription has expired - renew immediately. Track your package here: http://hdfc-netbanking-secure.in/8rtm4j3d Failure to respond within 24 hours will result in permanent suspension of your DHL Express account. Regards, DHL Express Security Team",security@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,1,0,0,1,"Verify your DHL Express account now Dear Customer, Your subscription has expired - renew immediately. Track your package here: http://hdfc-netbanking-secure.in/8rtm4j3d Failure to respond within 24 hours will result in permanent suspension of your DHL Express account. Regards, DHL Express Security Team",verify dhl express account dear customer subscription expired renew immediately track package here failure respond within hours result permanent suspension dhl express account regards dhl express security team,303,0
EM00498,Your Wells Fargo account has been limited,"Hello, we noticed a problem with your last order. This is your final notice before deactivation. Reset your password immediately: http://hdfc-netbanking-secure.in/1ybwmlunj48v Sincerely, Wells Fargo Customer Service",security@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,3,0,0,1,"Your Wells Fargo account has been limited Hello, we noticed a problem with your last order. This is your final notice before deactivation. Reset your password immediately: http://hdfc-netbanking-secure.in/1ybwmlunj48v Sincerely, Wells Fargo Customer Service",wells fargo account limited hello noticed problem last order final notice before deactivation reset password immediately sincerely wells fargo customer service,257,0
EM00499,Project update - product launch,"Dear colleague, thank you for your email regarding product launch. I have reviewed the details and will follow up with next steps by end of week. Regards, Maria",maria@zoom.us,zoom.us,1,0,0,0,"Project update - product launch Dear colleague, thank you for your email regarding product launch. I have reviewed the details and will follow up with next steps by end of week. Regards, Maria",project update product launch dear colleague thank email regarding product launch reviewed details follow up next steps end week regards maria,192,0
EM00500,Project update - Q3 roadmap,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",daniel@hr.company.com,hr.company.com,0,0,1,0,"Project update - Q3 roadmap Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",project update roadmap hi order confirmed ship within business days track shipment account dashboard thank business,184,0
EM00501,Team meeting notes - onsite training,"Hello, action needed: please confirm your availability for onsite training by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Sam",sam@slack.com,slack.com,0,0,1,0,"Team meeting notes - onsite training Hello, action needed: please confirm your availability for onsite training by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Sam",team meeting notes onsite training hello action needed please confirm availability onsite training end day finalize schedule reply directly email thanks sam,200,0
EM00502,Your Instagram account has been limited,"Dear User, our records show your payment method has failed. Unauthorized access attempt blocked - verify your identity. Update your billing information: http://chase-verify-now.com/dw6lqwlvu You must act now to avoid additional fees.",noreply@chase-verify-now.com,chase-verify-now.com,1,0,0,1,"Your Instagram account has been limited Dear User, our records show your payment method has failed. Unauthorized access attempt blocked - verify your identity. Update your billing information: http://chase-verify-now.com/dw6lqwlvu You must act now to avoid additional fees.",instagram account limited dear user records show payment method failed unauthorized access attempt blocked verify identity update billing information must act avoid additional fees,273,0
EM00503,Re: Unusual activity detected - DHL Express,"Hello, our records show your DHL Express account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://wellsfargo-alert-team.co/p779460khfs Thank you, DHL Express Accounts Team",alert@wellsfargo-alert-team.co,wellsfargo-alert-team.co,1,0,0,1,"Re: Unusual activity detected - DHL Express Hello, our records show your DHL Express account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://wellsfargo-alert-team.co/p779460khfs Thank you, DHL Express Accounts Team",re unusual activity detected dhl express hello records show dhl express account requires re verification following recent policy update please complete step convenience keep account good standing thank dhl express accounts team,317,0
EM00504,You have a new message from Google Workspace,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://update-billing-info.org/ololn3eh1v Let me know if you have any questions. Regards, Google Workspace Billing",alert@update-billing-info.org,update-billing-info.org,2,0,0,1,"You have a new message from Google Workspace Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://update-billing-info.org/ololn3eh1v Let me know if you have any questions. Regards, Google Workspace Billing",new message google workspace hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards google workspace billing,307,0
EM00505,Verify your Netflix account now,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://secure-verify-account.com/5my80tgh3sm642 Let me know if you have any questions. Regards, Netflix Billing",account-team@secure-verify-account.com,secure-verify-account.com,2,0,0,1,"Verify your Netflix account now Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://secure-verify-account.com/5my80tgh3sm642 Let me know if you have any questions. Regards, Netflix Billing",verify netflix account hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards netflix billing,291,0
EM00506,Your Netflix account has been limited,Congratulations! You have been selected to receive a reward from Netflix. Click here to verify your account: http://wellsfargo-alert-team.co/ffz8q4v Offer valid for 24 hours only. Do not share this email.,alert@wellsfargo-alert-team.co,wellsfargo-alert-team.co,2,1,0,1,Your Netflix account has been limited Congratulations! You have been selected to receive a reward from Netflix. Click here to verify your account: http://wellsfargo-alert-team.co/ffz8q4v Offer valid for 24 hours only. Do not share this email.,netflix account limited congratulations selected receive reward netflix click here verify account offer valid hours only share email,242,0
EM00507,You have a new message from Wells Fargo,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://linkedin-secure-login.net/ln23y30 Let me know if you have any questions. Regards, Wells Fargo Billing",security@linkedin-secure-login.net,linkedin-secure-login.net,3,0,1,1,"You have a new message from Wells Fargo Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://linkedin-secure-login.net/ln23y30 Let me know if you have any questions. Regards, Wells Fargo Billing",new message wells fargo hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards wells fargo billing,296,0
EM00508,Verify your Amazon account now,This is an automated message from Amazon. Security alert: someone tried to log in from a new device. Please claim your reward before it expires using the link provided: http://bankofamerica-alert.co/eivli77 to prevent loss of access to your account and data.,account-team@bankofamerica-alert.co,bankofamerica-alert.co,2,0,0,1,Verify your Amazon account now This is an automated message from Amazon. Security alert: someone tried to log in from a new device. Please claim your reward before it expires using the link provided: http://bankofamerica-alert.co/eivli77 to prevent loss of access to your account and data.,verify amazon account automated message amazon security alert someone tried log new device please claim reward before expires using link provided prevent loss access account data,289,0
EM00509,Re: Unusual activity detected - PayPal,Congratulations! You have been selected to receive a reward from PayPal. Review the suspicious activity report: http://microsoft-office365-verify.com/wuouc6t8pj2jr Offer valid for 24 hours only. Do not share this email.,support@microsoft-office365-verify.com,microsoft-office365-verify.com,1,1,0,1,Re: Unusual activity detected - PayPal Congratulations! You have been selected to receive a reward from PayPal. Review the suspicious activity report: http://microsoft-office365-verify.com/wuouc6t8pj2jr Offer valid for 24 hours only. Do not share this email.,re unusual activity detected paypal congratulations selected receive reward paypal review suspicious activity report offer valid hours only share email,258,0
EM00510,Invoice #1782 for system maintenance,"Dear colleague, thank you for your email regarding system maintenance. I have reviewed the details and will follow up with next steps by end of week. Regards, Fatima",fatima@company.com,company.com,1,0,0,0,"Invoice #1782 for system maintenance Dear colleague, thank you for your email regarding system maintenance. I have reviewed the details and will follow up with next steps by end of week. Regards, Fatima",invoice system maintenance dear colleague thank email regarding system maintenance reviewed details follow up next steps end week regards fatima,202,0
EM00511,Your Amazon account has been limited,"ALERT! This is your final notice before deactivation. To avoid disruption, please update your billing information by clicking the secure link below: http://steam-community-gift.ru/85d4f2k1x This link will expire soon. Amazon Support",noreply@steam-community-gift.ru,steam-community-gift.ru,2,1,1,1,"Your Amazon account has been limited ALERT! This is your final notice before deactivation. To avoid disruption, please update your billing information by clicking the secure link below: http://steam-community-gift.ru/85d4f2k1x This link will expire soon. Amazon Support",amazon account limited alert final notice before deactivation avoid disruption please update billing information clicking secure link below link expire soon amazon support,269,0
EM00512,Project update - the office move,"Hi, just a friendly reminder that the office move is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Chris",chris@slack.com,slack.com,0,0,1,0,"Project update - the office move Hi, just a friendly reminder that the office move is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Chris",project update office move hi friendly reminder office move scheduled tomorrow am please come prepared updates see there chris,178,0
EM00513,Project update - the annual conference,"Hi, this is urgent - please review and approve the the annual conference document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Priya",priya@gmail.com,gmail.com,0,0,0,0,"Project update - the annual conference Hi, this is urgent - please review and approve the the annual conference document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Priya",project update annual conference hi urgent please review approve annual conference document today deadline moved up find shared drive thanks quick turnaround priya,226,1
EM00514,You have a new message from Wells Fargo,"Dear user, as part of a routine security review your Wells Fargo account access has been temporarily limited. Please confirm your details here to restore full access: http://linkedin-secure-login.net/zsb6zwkhe9i We appreciate your prompt attention to this matter.",support@linkedin-secure-login.net,linkedin-secure-login.net,1,0,1,1,"You have a new message from Wells Fargo Dear user, as part of a routine security review your Wells Fargo account access has been temporarily limited. Please confirm your details here to restore full access: http://linkedin-secure-login.net/zsb6zwkhe9i We appreciate your prompt attention to this matter.",new message wells fargo dear user part routine security review wells fargo account access temporarily limited please confirm details here restore full access appreciate prompt attention matter,303,0
EM00515,URGENT: Action required on your LinkedIn account,"Dear Customer, Your package could not be delivered - confirm your address. Review the suspicious activity report: http://linkedin-secure-login.net/uws44c6 Failure to respond within 24 hours will result in permanent suspension of your LinkedIn account. Regards, LinkedIn Security Team",account-team@linkedin-secure-login.net,linkedin-secure-login.net,3,0,1,1,"URGENT: Action required on your LinkedIn account Dear Customer, Your package could not be delivered - confirm your address. Review the suspicious activity report: http://linkedin-secure-login.net/uws44c6 Failure to respond within 24 hours will result in permanent suspension of your LinkedIn account. Regards, LinkedIn Security Team",urgent action required linkedin account dear customer package could delivered confirm address review suspicious activity report failure respond within hours result permanent suspension linkedin account regards linkedin security team,332,0
EM00516,URGENT: Action required on your Microsoft 365 account,Congratulations! You have been selected to receive a reward from Microsoft 365. Review the suspicious activity report: http://linkedin-secure-login.net/61m3j1 Offer valid for 24 hours only. Do not share this email.,service@linkedin-secure-login.net,linkedin-secure-login.net,3,1,1,1,URGENT: Action required on your Microsoft 365 account Congratulations! You have been selected to receive a reward from Microsoft 365. Review the suspicious activity report: http://linkedin-secure-login.net/61m3j1 Offer valid for 24 hours only. Do not share this email.,urgent action required microsoft account congratulations selected receive reward microsoft review suspicious activity report offer valid hours only share email,268,0
EM00517,Team meeting notes - onsite training,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",jordan@dropbox.com,dropbox.com,0,0,0,0,"Team meeting notes - onsite training Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",team meeting notes onsite training hi quick reminder password internal portal expires days update any time settings security once logged helpdesk,205,0
EM00518,Re: Unusual activity detected - Steam,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://paypa1-alerts.net/iqnhqe86o Let me know if you have any questions. Regards, Steam Billing",account-team@paypa1-alerts.net,paypa1-alerts.net,2,0,0,1,"Re: Unusual activity detected - Steam Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://paypa1-alerts.net/iqnhqe86o Let me know if you have any questions. Regards, Steam Billing",re unusual activity detected steam hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards steam billing,282,0
EM00519,Your Q3 roadmap order confirmation,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",fatima@hr.company.com,hr.company.com,0,0,1,0,"Your Q3 roadmap order confirmation Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",roadmap order confirmation hi order confirmed ship within business days track shipment account dashboard thank business,191,0
EM00520,Re: Unusual activity detected - Apple ID,"Dear user, as part of a routine security review your Apple ID account access has been temporarily limited. Please confirm your details here to restore full access: http://netfIix-account.com/62xrw6tm2o04k We appreciate your prompt attention to this matter.",service@netfIix-account.com,netfIix-account.com,3,0,0,1,"Re: Unusual activity detected - Apple ID Dear user, as part of a routine security review your Apple ID account access has been temporarily limited. Please confirm your details here to restore full access: http://netfIix-account.com/62xrw6tm2o04k We appreciate your prompt attention to this matter.",re unusual activity detected apple id dear user part routine security review apple id account access temporarily limited please confirm details here restore full access appreciate prompt attention matter,297,0
EM00521,Reminder: budget planning tomorrow,"Hello, please find attached the invoice #2180 for budget planning. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Wei",wei@outlook.com,outlook.com,1,0,1,0,"Reminder: budget planning tomorrow Hello, please find attached the invoice #2180 for budget planning. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Wei",reminder budget planning tomorrow hello please find attached invoice budget planning payment due within days per standard terms let know any questions best wei,204,1
EM00522,Project update - budget planning,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",jordan@outlook.com,outlook.com,1,0,0,0,"Project update - budget planning Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",project update budget planning hi order confirmed ship within business days track shipment account dashboard thank business,189,1
EM00523,Quarterly report - the marketing campaign,"Dear colleague, thank you for your email regarding the marketing campaign. I have reviewed the details and will follow up with next steps by end of week. Regards, Sam",sam@hr.company.com,hr.company.com,0,0,1,0,"Quarterly report - the marketing campaign Dear colleague, thank you for your email regarding the marketing campaign. I have reviewed the details and will follow up with next steps by end of week. Regards, Sam",quarterly report marketing campaign dear colleague thank email regarding marketing campaign reviewed details follow up next steps end week regards sam,208,0
EM00524,URGENT: Action required on your Netflix account,"Dear User, our records show your payment method has failed. This is your final notice before deactivation. Review the suspicious activity report: http://appleid-support-team.com/get8t63j3r30 You must act now to avoid additional fees.",noreply@appleid-support-team.com,appleid-support-team.com,1,0,0,1,"URGENT: Action required on your Netflix account Dear User, our records show your payment method has failed. This is your final notice before deactivation. Review the suspicious activity report: http://appleid-support-team.com/get8t63j3r30 You must act now to avoid additional fees.",urgent action required netflix account dear user records show payment method failed final notice before deactivation review suspicious activity report must act avoid additional fees,281,0
EM00525,Your DHL Express account has been limited,"Dear user, as part of a routine security review your DHL Express account access has been temporarily limited. Please confirm your details here to restore full access: http://paypa1-alerts.net/ewbxxgaearms We appreciate your prompt attention to this matter.",support@paypa1-alerts.net,paypa1-alerts.net,2,0,0,1,"Your DHL Express account has been limited Dear user, as part of a routine security review your DHL Express account access has been temporarily limited. Please confirm your details here to restore full access: http://paypa1-alerts.net/ewbxxgaearms We appreciate your prompt attention to this matter.",dhl express account limited dear user part routine security review dhl express account access temporarily limited please confirm details here restore full access appreciate prompt attention matter,298,0
EM00526,Schedule change for budget planning,"Hi, this is urgent - please review and approve the budget planning document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Daniel",daniel@office.com,office.com,0,0,0,0,"Schedule change for budget planning Hi, this is urgent - please review and approve the budget planning document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Daniel",schedule change budget planning hi urgent please review approve budget planning document today deadline moved up find shared drive thanks quick turnaround daniel,218,0
EM00527,Your Chase Bank account has been limited,"Dear user, as part of a routine security review your Chase Bank account access has been temporarily limited. Please confirm your details here to restore full access: http://amaz0n-security.info/t2eehf We appreciate your prompt attention to this matter.",security@amaz0n-security.info,amaz0n-security.info,1,0,0,1,"Your Chase Bank account has been limited Dear user, as part of a routine security review your Chase Bank account access has been temporarily limited. Please confirm your details here to restore full access: http://amaz0n-security.info/t2eehf We appreciate your prompt attention to this matter.",chase bank account limited dear user part routine security review chase bank account access temporarily limited please confirm details here restore full access appreciate prompt attention matter,293,0
EM00528,Wells Fargo Security Alert,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://microsoft-office365-verify.com/ns2zybno2y8b0h Let me know if you have any questions. Regards, Wells Fargo Billing",account-team@microsoft-office365-verify.com,microsoft-office365-verify.com,3,0,1,1,"Wells Fargo Security Alert Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://microsoft-office365-verify.com/ns2zybno2y8b0h Let me know if you have any questions. Regards, Wells Fargo Billing",wells fargo security alert hi am following up invoice discussed could please review process payment through link below earliest convenience let know any questions regards wells fargo billing,295,0
EM00529,Invoice #5559 for expense report,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",priya@github.com,github.com,0,0,0,0,"Invoice #5559 for expense report Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",invoice expense report hi order confirmed ship within business days track shipment account dashboard thank business,189,0
EM00530,Quarterly report - holiday schedule,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",jordan@outlook.com,outlook.com,0,0,0,0,"Quarterly report - holiday schedule Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",quarterly report holiday schedule hi order confirmed ship within business days track shipment account dashboard thank business,192,1
EM00531,You have a new message from IRS,"Dear Customer, Your account will be suspended within 24 hours. Reset your password immediately: http://netfIix-account.com/778s6764c Failure to respond within 24 hours will result in permanent suspension of your IRS account. Regards, IRS Security Team",noreply@netfIix-account.com,netfIix-account.com,2,0,1,1,"You have a new message from IRS Dear Customer, Your account will be suspended within 24 hours. Reset your password immediately: http://netfIix-account.com/778s6764c Failure to respond within 24 hours will result in permanent suspension of your IRS account. Regards, IRS Security Team",new message irs dear customer account suspended within hours reset password immediately failure respond within hours result permanent suspension irs account regards irs security team,283,0
EM00532,Welcome to the marketing campaign,"Hi all, here is this week's newsletter covering the marketing campaign and other updates from around the company. Feel free to reply with feedback. Cheers, Sam",sam@zoom.us,zoom.us,1,0,0,0,"Welcome to the marketing campaign Hi all, here is this week's newsletter covering the marketing campaign and other updates from around the company. Feel free to reply with feedback. Cheers, Sam",welcome marketing campaign hi all here week newsletter covering marketing campaign other updates around company feel free reply feedback cheers sam,193,0
EM00533,Instagram Security Alert,"Dear user, as part of a routine security review your Instagram account access has been temporarily limited. Please confirm your details here to restore full access: http://insta-help-center.com/n0ajufq We appreciate your prompt attention to this matter.",service@insta-help-center.com,insta-help-center.com,1,0,0,1,"Instagram Security Alert Dear user, as part of a routine security review your Instagram account access has been temporarily limited. Please confirm your details here to restore full access: http://insta-help-center.com/n0ajufq We appreciate your prompt attention to this matter.",instagram security alert dear user part routine security review instagram account access temporarily limited please confirm details here restore full access appreciate prompt attention matter,278,0
EM00534,Reminder: the hiring panel tomorrow,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",maria@slack.com,slack.com,0,0,0,0,"Reminder: the hiring panel tomorrow Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",reminder hiring panel tomorrow hi quick reminder password internal portal expires days update any time settings security once logged helpdesk,204,0
EM00535,URGENT: Action required on your Amazon account,"Dear Customer, Your payment could not be processed - update details now. Reset your password immediately: http://wellsfargo-alert-team.co/xdtpwdpj Failure to respond within 24 hours will result in permanent suspension of your Amazon account. Regards, Amazon Security Team",security@wellsfargo-alert-team.co,wellsfargo-alert-team.co,3,0,1,1,"URGENT: Action required on your Amazon account Dear Customer, Your payment could not be processed - update details now. Reset your password immediately: http://wellsfargo-alert-team.co/xdtpwdpj Failure to respond within 24 hours will result in permanent suspension of your Amazon account. Regards, Amazon Security Team",urgent action required amazon account dear customer payment could processed update details reset password immediately failure respond within hours result permanent suspension amazon account regards amazon security team,318,0
EM00536,Team meeting notes - budget planning,"Hi team, sharing notes from today's discussion on budget planning. Please review the attached document and add your comments by Friday. Thanks, Maria",maria@atlassian.net,atlassian.net,0,0,0,0,"Team meeting notes - budget planning Hi team, sharing notes from today's discussion on budget planning. Please review the attached document and add your comments by Friday. Thanks, Maria",team meeting notes budget planning hi team sharing notes today discussion budget planning please review attached document add comments friday thanks maria,186,0
EM00537,You have a new message from Bank of America,"Hello, our records show your Bank of America account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://chase-verify-now.com/toowt9nm3v Thank you, Bank of America Accounts Team",service@chase-verify-now.com,chase-verify-now.com,3,0,0,1,"You have a new message from Bank of America Hello, our records show your Bank of America account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://chase-verify-now.com/toowt9nm3v Thank you, Bank of America Accounts Team",new message bank america hello records show bank america account requires re verification following recent policy update please complete step convenience keep account good standing thank bank america accounts team,320,0
EM00538,URGENT: Action required on your Google Workspace account,"Hello, our records show your Google Workspace account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://secure-verify-account.com/epecqn Thank you, Google Workspace Accounts Team",noreply@secure-verify-account.com,secure-verify-account.com,3,0,0,1,"URGENT: Action required on your Google Workspace account Hello, our records show your Google Workspace account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://secure-verify-account.com/epecqn Thank you, Google Workspace Accounts Team",urgent action required google workspace account hello records show google workspace account requires re verification following recent policy update please complete step convenience keep account good standing thank google workspace accounts team,336,0
EM00539,Quarterly report - Q3 roadmap,"Dear colleague, thank you for your email regarding Q3 roadmap. I have reviewed the details and will follow up with next steps by end of week. Regards, Chris",chris@outlook.com,outlook.com,0,0,1,0,"Quarterly report - Q3 roadmap Dear colleague, thank you for your email regarding Q3 roadmap. I have reviewed the details and will follow up with next steps by end of week. Regards, Chris",quarterly report roadmap dear colleague thank email regarding roadmap reviewed details follow up next steps end week regards chris,186,1
EM00540,Quarterly report - the marketing campaign,"Hi, just a friendly reminder that the marketing campaign is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Wei",wei@yourbank.com,yourbank.com,0,0,1,0,"Quarterly report - the marketing campaign Hi, just a friendly reminder that the marketing campaign is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Wei",quarterly report marketing campaign hi friendly reminder marketing campaign scheduled tomorrow am please come prepared updates see there wei,192,0
EM00541,Reminder: expense report tomorrow,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",maria@github.com,github.com,0,0,0,0,"Reminder: expense report tomorrow Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",reminder expense report tomorrow hi quick reminder password internal portal expires days update any time settings security once logged helpdesk,202,0
EM00542,You have a new message from Amazon,"Hello, our records show your Amazon account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://insta-help-center.com/qc3o18a5ur7ko6 Thank you, Amazon Accounts Team",account-team@insta-help-center.com,insta-help-center.com,3,0,0,1,"You have a new message from Amazon Hello, our records show your Amazon account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://insta-help-center.com/qc3o18a5ur7ko6 Thank you, Amazon Accounts Team",new message amazon hello records show amazon account requires re verification following recent policy update please complete step convenience keep account good standing thank amazon accounts team,298,0
EM00543,Weekly newsletter: the office move,"Hello, please find attached the invoice #2329 for the office move. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Sam",sam@university.edu,university.edu,0,0,0,0,"Weekly newsletter: the office move Hello, please find attached the invoice #2329 for the office move. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Sam",weekly newsletter office move hello please find attached invoice office move payment due within days per standard terms let know any questions best sam,204,0
EM00544,Re: budget planning feedback,"Hi, just a friendly reminder that budget planning is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Sam",sam@slack.com,slack.com,0,0,1,0,"Re: budget planning feedback Hi, just a friendly reminder that budget planning is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Sam",re budget planning feedback hi friendly reminder budget planning scheduled tomorrow am please come prepared updates see there sam,172,0
EM00545,Invoice #4745 for Q3 roadmap,"Hi, just a friendly reminder that Q3 roadmap is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Fatima",fatima@yourbank.com,yourbank.com,0,0,1,0,"Invoice #4745 for Q3 roadmap Hi, just a friendly reminder that Q3 roadmap is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Fatima",invoice roadmap hi friendly reminder roadmap scheduled tomorrow am please come prepared updates see there fatima,170,0
