email_id,subject,body,sender,sender_domain,num_urls,num_exclaim,has_html,label
EM00534,Reminder: the hiring panel tomorrow,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",maria@slack.com,slack.com,0,0,0,0
EM00535,URGENT: Action required on your Amazon account,"Dear Customer, Your payment could not be processed - update details now. Reset your password immediately: http://wellsfargo-alert-team.co/xdtpwdpj Failure to respond within 24 hours will result in permanent suspension of your Amazon account. Regards, Amazon Security Team",security@wellsfargo-alert-team.co,wellsfargo-alert-team.co,3,0,1,1
EM00536,Team meeting notes - budget planning,"Hi team, sharing notes from today's discussion on budget planning. Please review the attached document and add your comments by Friday. Thanks, Maria",maria@atlassian.net,atlassian.net,0,0,0,0
EM00537,You have a new message from Bank of America,"Hello, our records show your Bank of America account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://chase-verify-now.com/toowt9nm3v Thank you, Bank of America Accounts Team",service@chase-verify-now.com,chase-verify-now.com,3,0,0,1
EM00538,URGENT: Action required on your Google Workspace account,"Hello, our records show your Google Workspace account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://secure-verify-account.com/epecqn Thank you, Google Workspace Accounts Team",noreply@secure-verify-account.com,secure-verify-account.com,3,0,0,1
EM00539,Quarterly report - Q3 roadmap,"Dear colleague, thank you for your email regarding Q3 roadmap. I have reviewed the details and will follow up with next steps by end of week. Regards, Chris",chris@outlook.com,outlook.com,0,0,1,0
EM00540,Quarterly report - the marketing campaign,"Hi, just a friendly reminder that the marketing campaign is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Wei",wei@yourbank.com,yourbank.com,0,0,1,0
EM00541,Reminder: expense report tomorrow,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",maria@github.com,github.com,0,0,0,0
EM00542,You have a new message from Amazon,"Hello, our records show your Amazon account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://insta-help-center.com/qc3o18a5ur7ko6 Thank you, Amazon Accounts Team",account-team@insta-help-center.com,insta-help-center.com,3,0,0,1
EM00543,Weekly newsletter: the office move,"Hello, please find attached the invoice #2329 for the office move. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Sam",sam@university.edu,university.edu,0,0,0,0
EM00544,Re: budget planning feedback,"Hi, just a friendly reminder that budget planning is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Sam",sam@slack.com,slack.com,0,0,1,0
EM00545,Invoice #4745 for Q3 roadmap,"Hi, just a friendly reminder that Q3 roadmap is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Fatima",fatima@yourbank.com,yourbank.com,0,0,1,0
EM00546,Re: Unusual activity detected - DHL Express,"Hello, we noticed a problem with your last order. Immediate action required to avoid permanent closure. Review the suspicious activity report: http://steam-community-gift.ru/b74x2ek3z Sincerely, DHL Express Customer Service",noreply@steam-community-gift.ru,steam-community-gift.ru,2,0,0,1
EM00547,Verify your Microsoft 365 account now,"Dear Customer, Immediate action required to avoid permanent closure. Click here to verify your account: http://appleid-support-team.com/2uuijnwp Failure to respond within 24 hours will result in permanent suspension of your Microsoft 365 account. Regards, Microsoft 365 Security Team",account-team@appleid-support-team.com,appleid-support-team.com,1,0,0,1
EM00548,Project update - engineering sync,"Hello, please find attached the invoice #2094 for engineering sync. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Maria",maria@outlook.com,outlook.com,0,0,1,0
EM00549,URGENT: Action required on your Chase Bank account,"Hello, our records show your Chase Bank account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://appleid-support-team.com/irnk6zhh3 Thank you, Chase Bank Accounts Team",service@appleid-support-team.com,appleid-support-team.com,3,0,1,1
EM00550,Reminder: system maintenance tomorrow,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",sam@dropbox.com,dropbox.com,0,0,0,0
EM00551,Weekly newsletter: the client call,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",wei@yourbank.com,yourbank.com,1,0,0,0
EM00552,Your Bank of America account has been limited,This is an automated message from Bank of America. Your package could not be delivered - confirm your address. Please confirm your identity now using the link provided: http://hdfc-netbanking-secure.in/yvslh9bh81 to prevent loss of access to your account and data.,service@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,1,0,0,1
EM00553,Your the marketing campaign order confirmation,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",neha@github.com,github.com,0,0,0,0
EM00554,Verify your DHL Express account now,"Dear Customer, Your subscription has expired - renew immediately. Log in to secure your account: http://amaz0n-security.info/33sicvpdqe9 Failure to respond within 24 hours will result in permanent suspension of your DHL Express account. Regards, DHL Express Security Team",service@amaz0n-security.info,amaz0n-security.info,3,0,0,1
EM00555,Reminder: expense report tomorrow,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",jordan@university.edu,university.edu,0,0,0,0
EM00556,Wells Fargo Security Alert,"Hello, our records show your Wells Fargo account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://irs-taxrefund-gov.com/pfssbjdx0pk Thank you, Wells Fargo Accounts Team",alert@irs-taxrefund-gov.com,irs-taxrefund-gov.com,2,0,1,1
EM00557,You have a new message from Bank of America,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://irs-taxrefund-gov.com/pq85jsg65k Let me know if you have any questions. Regards, Bank of America Billing",alert@irs-taxrefund-gov.com,irs-taxrefund-gov.com,1,0,0,1
EM00558,URGENT: Action required on your DHL Express account,"ALERT! Your refund of $850.00 is pending your confirmation. To avoid disruption, please claim your reward before it expires by clicking the secure link below: http://microsoft-office365-verify.com/1fpkh1 This link will expire soon. DHL Express Support",noreply@microsoft-office365-verify.com,microsoft-office365-verify.com,1,1,1,1
EM00559,Google Workspace Security Alert,Congratulations! You have been selected to receive a reward from Google Workspace. Claim your reward before it expires: http://hdfc-netbanking-secure.in/8y6rh05h Offer valid for 24 hours only. Do not share this email.,alert@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,2,1,0,1
EM00560,Re: Unusual activity detected - Netflix,"Hello, our records show your Netflix account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://hdfc-netbanking-secure.in/cu3fg00zk Thank you, Netflix Accounts Team",service@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,2,0,0,1
EM00561,Reminder: holiday schedule tomorrow,"Hi, just a friendly reminder that holiday schedule is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Maria",maria@outlook.com,outlook.com,0,0,0,0
EM00562,Quarterly report - expense report,"Hi, this is urgent - please review and approve the expense report document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Sam",sam@office.com,office.com,0,0,0,0
EM00563,Re: the marketing campaign feedback,"Hello, please find attached the invoice #3975 for the marketing campaign. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Sam",sam@atlassian.net,atlassian.net,0,0,0,0
EM00564,URGENT: Action required on your IRS account,"Dear user, as part of a routine security review your IRS account access has been temporarily limited. Please confirm your details here to restore full access: http://insta-help-center.com/n3ksgnbhd We appreciate your prompt attention to this matter.",noreply@insta-help-center.com,insta-help-center.com,3,0,0,1
EM00565,Re: budget planning feedback,"Dear colleague, thank you for your email regarding budget planning. I have reviewed the details and will follow up with next steps by end of week. Regards, Neha",neha@atlassian.net,atlassian.net,1,0,0,0
EM00566,Welcome to engineering sync,"Hello, please find attached the invoice #5309 for engineering sync. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Neha",neha@yourbank.com,yourbank.com,0,0,1,0
EM00567,Welcome to engineering sync,"Hi team, sharing notes from today's discussion on engineering sync. Please review the attached document and add your comments by Friday. Thanks, Fatima",fatima@company.com,company.com,1,0,1,0
EM00568,Verify your PayPal account now,"Dear user, as part of a routine security review your PayPal account access has been temporarily limited. Please confirm your details here to restore full access: http://chase-verify-now.com/dtirc9zd76 We appreciate your prompt attention to this matter.",account-team@chase-verify-now.com,chase-verify-now.com,2,0,1,1
EM00569,Netflix Security Alert,Congratulations! You have been selected to receive a reward from Netflix. Track your package here: http://paypa1-alerts.net/8a4jvk8c4nanp Offer valid for 24 hours only. Do not share this email.,noreply@paypa1-alerts.net,paypa1-alerts.net,1,1,1,1
EM00570,You have a new message from DHL Express,"Dear Customer, Unauthorized access attempt blocked - verify your identity. Update your billing information: http://hdfc-netbanking-secure.in/9955cf72gnnv9i Failure to respond within 24 hours will result in permanent suspension of your DHL Express account. Regards, DHL Express Security Team",alert@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,1,0,1,1
EM00571,URGENT: Action required on your Google Workspace account,"Dear user, as part of a routine security review your Google Workspace account access has been temporarily limited. Please confirm your details here to restore full access: http://hdfc-netbanking-secure.in/4cqe4lohhcu9 We appreciate your prompt attention to this matter.",noreply@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,3,0,1,1
EM00572,Re: Unusual activity detected - Netflix,"Hello, our records show your Netflix account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://wellsfargo-alert-team.co/74rs7gu0env5sn Thank you, Netflix Accounts Team",support@wellsfargo-alert-team.co,wellsfargo-alert-team.co,2,0,1,1
EM00573,Weekly newsletter: onsite training,"Dear colleague, thank you for your email regarding onsite training. I have reviewed the details and will follow up with next steps by end of week. Regards, Alex",alex@github.com,github.com,0,0,1,1
EM00574,Verify your Apple ID account now,Congratulations! You have been selected to receive a reward from Apple ID. Claim your reward before it expires: http://bankofamerica-alert.co/rcpprcjiwv Offer valid for 24 hours only. Do not share this email.,security@bankofamerica-alert.co,bankofamerica-alert.co,1,1,1,1
EM00575,Google Workspace Security Alert,"Dear User, our records show your payment method has failed. Your subscription has expired - renew immediately. Reset your password immediately: http://paypa1-alerts.net/6jzv9nou3dyms1 You must act now to avoid additional fees.",alert@paypa1-alerts.net,paypa1-alerts.net,2,0,1,1
EM00576,You have a new message from Steam,"Dear user, as part of a routine security review your Steam account access has been temporarily limited. Please confirm your details here to restore full access: http://linkedin-secure-login.net/gjr81bmqf7 We appreciate your prompt attention to this matter.",service@linkedin-secure-login.net,linkedin-secure-login.net,1,0,0,1
EM00577,Schedule change for expense report,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",chris@zoom.us,zoom.us,0,0,0,0
EM00578,Weekly newsletter: holiday schedule,"Hi, just a friendly reminder that holiday schedule is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Chris",chris@client-firm.com,client-firm.com,1,0,0,0
EM00579,Re: Unusual activity detected - PayPal,"Dear user, as part of a routine security review your PayPal account access has been temporarily limited. Please confirm your details here to restore full access: http://paypa1-alerts.net/qnf74t We appreciate your prompt attention to this matter.",account-team@paypa1-alerts.net,paypa1-alerts.net,2,0,0,1
EM00580,Schedule change for the client call,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",alex@zoom.us,zoom.us,0,0,0,0
EM00581,Re: product launch feedback,"Hello, action needed: please confirm your availability for product launch by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Wei",wei@atlassian.net,atlassian.net,0,0,1,0
EM00582,Your Amazon account has been limited,"ALERT! Your refund of $850.00 is pending your confirmation. To avoid disruption, please click here to verify your account by clicking the secure link below: http://netfIix-account.com/gh7idub9rb This link will expire soon. Amazon Support",security@netfIix-account.com,netfIix-account.com,2,1,1,1
EM00583,Reminder: the design review tomorrow,"Dear colleague, thank you for your email regarding the design review. I have reviewed the details and will follow up with next steps by end of week. Regards, Alex",alex@zoom.us,zoom.us,0,0,0,0
EM00584,Re: Unusual activity detected - IRS,This is an automated message from IRS. Unauthorized access attempt blocked - verify your identity. Please confirm your identity now using the link provided: http://bankofamerica-alert.co/nf4zw9xa3 to prevent loss of access to your account and data.,security@bankofamerica-alert.co,bankofamerica-alert.co,1,0,1,1
EM00585,Re: the client call feedback,"Hi, this is urgent - please review and approve the the client call document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Fatima",fatima@github.com,github.com,0,0,1,0
EM00586,Project update - code review,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",fatima@gmail.com,gmail.com,0,0,1,0
EM00587,Invoice #5544 for the design review,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",alex@office.com,office.com,0,0,0,0
EM00588,Project update - the hiring panel,"Hello, action needed: please confirm your availability for the hiring panel by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Priya",priya@yourbank.com,yourbank.com,0,0,0,0
EM00589,Re: Unusual activity detected - Steam,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://microsoft-office365-verify.com/2xoiot8 Let me know if you have any questions. Regards, Steam Billing",service@microsoft-office365-verify.com,microsoft-office365-verify.com,3,0,0,1
EM00590,Weekly newsletter: holiday schedule,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",jordan@atlassian.net,atlassian.net,0,0,0,1
EM00591,You have a new message from IRS,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://paypa1-alerts.net/oroi5j8yit2kod Let me know if you have any questions. Regards, IRS Billing",support@paypa1-alerts.net,paypa1-alerts.net,1,0,1,1
EM00592,Welcome to code review,"Hello, action needed: please confirm your availability for code review by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Alex",alex@notion.so,notion.so,0,0,0,0
EM00593,URGENT: Action required on your IRS account,Congratulations! You have been selected to receive a reward from IRS. Track your package here: http://dhl-tracking-parcel.xyz/sz1n3iuz Offer valid for 24 hours only. Do not share this email.,noreply@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,2,1,1,1
EM00594,Your Netflix account has been limited,"Hello, our records show your Netflix account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://paypa1-alerts.net/7bpgyvyv2gq Thank you, Netflix Accounts Team",security@paypa1-alerts.net,paypa1-alerts.net,1,0,1,1
EM00595,Weekly newsletter: budget planning,"Hi all, here is this week's newsletter covering budget planning and other updates from around the company. Feel free to reply with feedback. Cheers, Sam",sam@client-firm.com,client-firm.com,0,0,0,0
EM00596,Your HDFC Bank account has been limited,"Hello, our records show your HDFC Bank account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://steam-community-gift.ru/0vrob7i77d Thank you, HDFC Bank Accounts Team",alert@steam-community-gift.ru,steam-community-gift.ru,2,0,0,1
EM00597,Schedule change for holiday schedule,"Dear colleague, thank you for your email regarding holiday schedule. I have reviewed the details and will follow up with next steps by end of week. Regards, Fatima",fatima@outlook.com,outlook.com,0,0,0,0
EM00598,You have a new message from Amazon,This is an automated message from Amazon. Your subscription has expired - renew immediately. Please reset your password immediately using the link provided: http://linkedin-secure-login.net/6rfe64s to prevent loss of access to your account and data.,security@linkedin-secure-login.net,linkedin-secure-login.net,3,0,0,1
EM00599,Verify your Google Workspace account now,"Hello, our records show your Google Workspace account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://dhl-tracking-parcel.xyz/1ykvubf99u26 Thank you, Google Workspace Accounts Team",noreply@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,1,0,1,1
EM00600,Schedule change for the design review,"Hello, action needed: please confirm your availability for the design review by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Alex",alex@university.edu,university.edu,0,0,1,0
EM00601,Project update - code review,"Hello, action needed: please confirm your availability for code review by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Wei",wei@slack.com,slack.com,0,0,0,0
EM00602,Welcome to budget planning,"Hi, just a friendly reminder that budget planning is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Sam",sam@github.com,github.com,0,0,0,0
EM00603,Invoice #9741 for code review,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",jordan@atlassian.net,atlassian.net,1,0,0,0
EM00604,Verify your FedEx account now,"Dear User, our records show your payment method has failed. Security alert: someone tried to log in from a new device. Reset your password immediately: http://steam-community-gift.ru/iedd070en You must act now to avoid additional fees.",alert@steam-community-gift.ru,steam-community-gift.ru,3,0,0,1
EM00605,Re: Unusual activity detected - Bank of America,"Dear user, as part of a routine security review your Bank of America account access has been temporarily limited. Please confirm your details here to restore full access: http://irs-taxrefund-gov.com/kd8ur6tiaron We appreciate your prompt attention to this matter.",security@irs-taxrefund-gov.com,irs-taxrefund-gov.com,2,0,0,1
EM00606,Verify your Apple ID account now,"Hello, our records show your Apple ID account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://wellsfargo-alert-team.co/ah78okz Thank you, Apple ID Accounts Team",account-team@wellsfargo-alert-team.co,wellsfargo-alert-team.co,2,0,0,1
EM00607,Quarterly report - the annual conference,"Hi all, here is this week's newsletter covering the annual conference and other updates from around the company. Feel free to reply with feedback. Cheers, Maria",maria@client-firm.com,client-firm.com,0,0,0,0
EM00608,Re: holiday schedule feedback,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",jordan@notion.so,notion.so,0,0,1,0
EM00609,Your Microsoft 365 account has been limited,This is an automated message from Microsoft 365. This is your final notice before deactivation. Please reset your password immediately using the link provided: http://dhl-tracking-parcel.xyz/xz6ytipa87 to prevent loss of access to your account and data.,security@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,1,0,1,1
EM00610,Schedule change for onsite training,"Hi, just a friendly reminder that onsite training is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Daniel",daniel@zoom.us,zoom.us,1,0,1,0
EM00611,Verify your PayPal account now,This is an automated message from PayPal. Your payment could not be processed - update details now. Please claim your reward before it expires using the link provided: http://wellsfargo-alert-team.co/7ubbrnu8c0s4 to prevent loss of access to your account and data.,alert@wellsfargo-alert-team.co,wellsfargo-alert-team.co,1,0,0,1
EM00612,Re: Unusual activity detected - IRS,Congratulations! You have been selected to receive a reward from IRS. Reset your password immediately: http://update-billing-info.org/ac56t4ufel6246 Offer valid for 24 hours only. Do not share this email.,support@update-billing-info.org,update-billing-info.org,3,1,0,0
EM00613,Your the design review order confirmation,"Dear colleague, thank you for your email regarding the design review. I have reviewed the details and will follow up with next steps by end of week. Regards, Jordan",jordan@zoom.us,zoom.us,0,0,0,0
EM00614,Verify your HDFC Bank account now,"Hello, we noticed a problem with your last order. Immediate action required to avoid permanent closure. Click here to verify your account: http://appleid-support-team.com/reiyaz39p Sincerely, HDFC Bank Customer Service",security@appleid-support-team.com,appleid-support-team.com,1,0,1,1
EM00615,Welcome to engineering sync,"Dear colleague, thank you for your email regarding engineering sync. I have reviewed the details and will follow up with next steps by end of week. Regards, Wei",wei@client-firm.com,client-firm.com,0,0,0,0
EM00616,Verify your Apple ID account now,"ALERT! Your payment could not be processed - update details now. To avoid disruption, please confirm your identity now by clicking the secure link below: http://paypa1-alerts.net/gbxnrwvbhza7x This link will expire soon. Apple ID Support",account-team@paypa1-alerts.net,paypa1-alerts.net,1,1,1,1
EM00617,Instagram Security Alert,"Dear user, as part of a routine security review your Instagram account access has been temporarily limited. Please confirm your details here to restore full access: http://linkedin-secure-login.net/2deg3zgarfi4 We appreciate your prompt attention to this matter.",security@linkedin-secure-login.net,linkedin-secure-login.net,2,0,1,1
EM00618,Quarterly report - code review,"Hi, this is urgent - please review and approve the code review document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Daniel",daniel@notion.so,notion.so,0,0,0,0
EM00619,Verify your PayPal account now,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://amaz0n-security.info/ylh9p1ea Let me know if you have any questions. Regards, PayPal Billing",security@amaz0n-security.info,amaz0n-security.info,1,0,0,1
EM00620,Verify your PayPal account now,This is an automated message from PayPal. Security alert: someone tried to log in from a new device. Please claim your reward before it expires using the link provided: http://netfIix-account.com/bvsigbiaf to prevent loss of access to your account and data.,service@netfIix-account.com,netfIix-account.com,3,0,1,1
EM00621,Project update - the client call,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",jordan@atlassian.net,atlassian.net,0,0,1,0
EM00622,URGENT: Action required on your Apple ID account,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://bankofamerica-alert.co/z2t4h20 Let me know if you have any questions. Regards, Apple ID Billing",support@bankofamerica-alert.co,bankofamerica-alert.co,2,0,1,1
EM00623,Your Google Workspace account has been limited,"Dear user, as part of a routine security review your Google Workspace account access has been temporarily limited. Please confirm your details here to restore full access: http://paypa1-alerts.net/h5t2d8vet8an We appreciate your prompt attention to this matter.",service@paypa1-alerts.net,paypa1-alerts.net,3,0,0,1
EM00624,You have a new message from PayPal,"Hello, our records show your PayPal account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://microsoft-office365-verify.com/g5wzawnytk1z Thank you, PayPal Accounts Team",alert@microsoft-office365-verify.com,microsoft-office365-verify.com,1,0,0,0
EM00625,Invoice #3483 for onsite training,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",priya@gmail.com,gmail.com,0,0,1,0
EM00626,Your Wells Fargo account has been limited,"Dear User, our records show your payment method has failed. This is your final notice before deactivation. Log in to secure your account: http://microsoft-office365-verify.com/kswva984uvkyr You must act now to avoid additional fees.",account-team@microsoft-office365-verify.com,microsoft-office365-verify.com,2,0,1,1
EM00627,Verify your Apple ID account now,"Dear user, as part of a routine security review your Apple ID account access has been temporarily limited. Please confirm your details here to restore full access: http://steam-community-gift.ru/udc62g3aut We appreciate your prompt attention to this matter.",security@steam-community-gift.ru,steam-community-gift.ru,3,0,0,1
EM00628,Wells Fargo Security Alert,"Dear user, as part of a routine security review your Wells Fargo account access has been temporarily limited. Please confirm your details here to restore full access: http://appleid-support-team.com/43d8w3 We appreciate your prompt attention to this matter.",noreply@appleid-support-team.com,appleid-support-team.com,1,0,1,1
EM00629,You have a new message from Google Workspace,"Hello, our records show your Google Workspace account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://steam-community-gift.ru/w5l4rmvv Thank you, Google Workspace Accounts Team",account-team@steam-community-gift.ru,steam-community-gift.ru,3,0,0,0
EM00630,Verify your Google Workspace account now,"Dear User, our records show your payment method has failed. Security alert: someone tried to log in from a new device. Reset your password immediately: http://steam-community-gift.ru/ddafs1iy You must act now to avoid additional fees.",alert@steam-community-gift.ru,steam-community-gift.ru,3,0,0,1
EM00631,Verify your Amazon account now,"Hello, our records show your Amazon account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://hdfc-netbanking-secure.in/icvwv8lw2qit Thank you, Amazon Accounts Team",support@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,3,0,1,1
EM00632,Invoice #1211 for the design review,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",maria@yourbank.com,yourbank.com,0,0,1,0
EM00633,URGENT: Action required on your LinkedIn account,"Dear user, as part of a routine security review your LinkedIn account access has been temporarily limited. Please confirm your details here to restore full access: http://wellsfargo-alert-team.co/dnpx2i We appreciate your prompt attention to this matter.",noreply@wellsfargo-alert-team.co,wellsfargo-alert-team.co,3,0,1,1
EM00634,Verify your Bank of America account now,"Hello, we noticed a problem with your last order. We detected unusual sign-in activity on your account. Confirm your identity now: http://wellsfargo-alert-team.co/d8mwe776v Sincerely, Bank of America Customer Service",alert@wellsfargo-alert-team.co,wellsfargo-alert-team.co,2,0,0,1
EM00635,Chase Bank Security Alert,"Hello, we noticed a problem with your last order. Your account will be suspended within 24 hours. Log in to secure your account: http://paypa1-alerts.net/v5hhqrgr Sincerely, Chase Bank Customer Service",account-team@paypa1-alerts.net,paypa1-alerts.net,1,0,0,1
EM00636,Team meeting notes - the design review,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",priya@slack.com,slack.com,0,0,0,0
EM00637,Schedule change for budget planning,"Hi, this is urgent - please review and approve the budget planning document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Fatima",fatima@notion.so,notion.so,0,0,0,0
EM00638,Team meeting notes - the hiring panel,"Hi, this is urgent - please review and approve the the hiring panel document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Chris",chris@office.com,office.com,1,0,1,0
EM00639,Verify your Instagram account now,"Hello, we noticed a problem with your last order. Immediate action required to avoid permanent closure. Log in to secure your account: http://linkedin-secure-login.net/861pqip Sincerely, Instagram Customer Service",service@linkedin-secure-login.net,linkedin-secure-login.net,3,0,0,1
EM00640,URGENT: Action required on your FedEx account,This is an automated message from FedEx. Your account will be suspended within 24 hours. Please update your billing information using the link provided: http://wellsfargo-alert-team.co/ki1ije2xe0 to prevent loss of access to your account and data.,security@wellsfargo-alert-team.co,wellsfargo-alert-team.co,1,0,1,1
EM00641,IRS Security Alert,"Dear user, as part of a routine security review your IRS account access has been temporarily limited. Please confirm your details here to restore full access: http://secure-verify-account.com/2oouxqs1foi We appreciate your prompt attention to this matter.",noreply@secure-verify-account.com,secure-verify-account.com,1,0,1,1
EM00642,Weekly newsletter: holiday schedule,"Hi, this is urgent - please review and approve the holiday schedule document today, our deadline moved up. You can find it in the shared drive. Thanks for the quick turnaround, Neha",neha@gmail.com,gmail.com,0,0,0,0
EM00643,Welcome to the design review,"Hello, action needed: please confirm your availability for the design review by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Alex",alex@gmail.com,gmail.com,0,0,0,0
EM00644,Project update - the annual conference,"Hi, just a friendly reminder that the annual conference is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Jordan",jordan@zoom.us,zoom.us,1,0,1,0
EM00645,URGENT: Action required on your Instagram account,"Dear User, our records show your payment method has failed. This is your final notice before deactivation. Confirm your identity now: http://amaz0n-security.info/w9yil8sa3idy You must act now to avoid additional fees.",alert@amaz0n-security.info,amaz0n-security.info,1,0,1,1
EM00646,Invoice #3642 for the marketing campaign,"Hi team, sharing notes from today's discussion on the marketing campaign. Please review the attached document and add your comments by Friday. Thanks, Maria",maria@client-firm.com,client-firm.com,0,0,0,0
EM00647,Your Apple ID account has been limited,"Hello, we noticed a problem with your last order. Security alert: someone tried to log in from a new device. Track your package here: http://insta-help-center.com/97y2lo Sincerely, Apple ID Customer Service",noreply@insta-help-center.com,insta-help-center.com,1,0,1,1
EM00648,Verify your Microsoft 365 account now,"Hello, we noticed a problem with your last order. Your subscription has expired - renew immediately. Review the suspicious activity report: http://dhl-tracking-parcel.xyz/1vznqdxamw2tnd Sincerely, Microsoft 365 Customer Service",support@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,3,0,1,1
EM00649,Invoice #1005 for budget planning,"Dear colleague, thank you for your email regarding budget planning. I have reviewed the details and will follow up with next steps by end of week. Regards, Sam",sam@atlassian.net,atlassian.net,0,0,0,0
EM00650,Invoice #8859 for the annual conference,"Hi, just a friendly reminder that the annual conference is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Alex",alex@atlassian.net,atlassian.net,0,0,0,1
EM00651,Weekly newsletter: the marketing campaign,"Dear colleague, thank you for your email regarding the marketing campaign. I have reviewed the details and will follow up with next steps by end of week. Regards, Jordan",jordan@company.com,company.com,0,0,0,0
